match_id,year,round,round_name,date,venue,venue_state,venue_lat,venue_lon,hteam,ateam,hscore,ascore,winner,margin,is_final,is_grand_final
5196,2020,6,Round 6,2020-07-12,Carrara,QLD,-28.0067,153.3672,Port Adelaide,Greater Western Sydney,63,46,Port Adelaide,17,0,0
5197,2020,6,Round 6,2020-07-12,Gabba,QLD,-27.4858,153.0381,Richmond,Sydney,34,26,Richmond,8,0,0
5198,2020,6,Round 6,2020-07-12,Carrara,QLD,-28.0067,153.3672,Carlton,Western Bulldogs,103,51,Carlton,52,0,0
5199,2020,7,Round 7,2020-07-16,Perth Stadium,WA,-31.951,115.889,Geelong,Collingwood,35,57,Collingwood,22,0,0
5200,2020,7,Round 7,2020-07-17,Carrara,QLD,-28.0067,153.3672,Essendon,Western Bulldogs,51,93,Western Bulldogs,42,0,0
5201,2020,7,Round 7,2020-07-18,Sydney Showground,NSW,-33.843,151.068,Greater Western Sydney,Brisbane Lions,68,88,Brisbane Lions,20,0,0
5202,2020,7,Round 7,2020-07-18,S.C.G.,NSW,-33.8917,151.2244,Sydney,Gold Coast,60,92,Gold Coast,32,0,0
5203,2020,7,Round 7,2020-07-18,Carrara,QLD,-28.0067,153.3672,Richmond,North Melbourne,77,23,Richmond,54,0,0
5204,2020,7,Round 7,2020-07-19,Gabba,QLD,-27.4858,153.0381,Carlton,Port Adelaide,61,64,Port Adelaide,3,0,0
5205,2020,7,Round 7,2020-07-19,Sydney Showground,NSW,-33.843,151.068,Hawthorn,Melbourne,48,91,Melbourne,43,0,0
5206,2020,7,Round 7,2020-07-19,Perth Stadium,WA,-31.951,115.889,Fremantle,West Coast,32,62,West Coast,30,0,0
5207,2020,7,Round 7,2020-07-20,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,St Kilda,55,78,St Kilda,23,0,0
5299,2020,8,Round 8,2020-07-23,Carrara,QLD,-28.0067,153.3672,Gold Coast,Western Bulldogs,46,51,Western Bulldogs,5,0,0
5300,2020,8,Round 8,2020-07-24,Sydney Showground,NSW,-33.843,151.068,Greater Western Sydney,Richmond,62,50,Greater Western Sydney,12,0,0
5301,2020,8,Round 8,2020-07-25,Gabba,QLD,-27.4858,153.0381,North Melbourne,Carlton,57,64,Carlton,7,0,0
5302,2020,8,Round 8,2020-07-25,S.C.G.,NSW,-33.8917,151.2244,Sydney,Hawthorn,60,53,Sydney,7,0,0
5303,2020,8,Round 8,2020-07-25,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,St Kilda,44,73,St Kilda,29,0,0
5304,2020,8,Round 8,2020-07-26,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,Essendon,59,62,Essendon,3,0,0
5305,2020,8,Round 8,2020-07-26,Perth Stadium,WA,-31.951,115.889,West Coast,Collingwood,111,45,West Coast,66,0,0
5306,2020,8,Round 8,2020-07-26,Carrara,QLD,-28.0067,153.3672,Melbourne,Brisbane Lions,49,53,Brisbane Lions,4,0,0
5307,2020,8,Round 8,2020-07-27,Perth Stadium,WA,-31.951,115.889,Fremantle,Geelong,16,48,Geelong,32,0,0
5390,2020,9,Round 9,2020-07-29,Carrara,QLD,-28.0067,153.3672,Western Bulldogs,Richmond,49,90,Richmond,41,0,0
5392,2020,9,Round 9,2020-07-30,Gabba,QLD,-27.4858,153.0381,Melbourne,Port Adelaide,32,83,Port Adelaide,51,0,0
5391,2020,9,Round 9,2020-07-31,Perth Stadium,WA,-31.951,115.889,Carlton,Hawthorn,58,89,Hawthorn,31,0,0
5393,2020,9,Round 9,2020-07-31,Carrara,QLD,-28.0067,153.3672,Essendon,Brisbane Lions,28,91,Brisbane Lions,63,0,0
5394,2020,9,Round 9,2020-08-01,Carrara,QLD,-28.0067,153.3672,North Melbourne,Adelaide,119,50,North Melbourne,69,0,0
5395,2020,9,Round 9,2020-08-01,Gabba,QLD,-27.4858,153.0381,St Kilda,Sydney,101,48,St Kilda,53,0,0
5396,2020,9,Round 9,2020-08-01,Perth Stadium,WA,-31.951,115.889,West Coast,Geelong,73,64,West Coast,9,0,0
5397,2020,9,Round 9,2020-08-02,Carrara,QLD,-28.0067,153.3672,Gold Coast,Greater Western Sydney,35,61,Greater Western Sydney,26,0,0
5398,2020,9,Round 9,2020-08-02,Perth Stadium,WA,-31.951,115.889,Fremantle,Collingwood,61,49,Fremantle,12,0,0
5399,2020,10,Round 10,2020-08-03,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,Western Bulldogs,55,42,Port Adelaide,13,0,0
5400,2020,10,Round 10,2020-08-04,Carrara,QLD,-28.0067,153.3672,Richmond,Brisbane Lions,82,41,Richmond,41,0,0
5401,2020,10,Round 10,2020-08-05,Gabba,QLD,-27.4858,153.0381,Geelong,North Melbourne,90,57,Geelong,33,0,0
5402,2020,10,Round 10,2020-08-05,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,Melbourne,37,88,Melbourne,51,0,0
5403,2020,10,Round 10,2020-08-06,Gabba,QLD,-27.4858,153.0381,Collingwood,Sydney,50,41,Collingwood,9,0,0
5404,2020,10,Round 10,2020-08-06,Carrara,QLD,-28.0067,153.3672,Gold Coast,St Kilda,74,78,St Kilda,4,0,0
5405,2020,10,Round 10,2020-08-07,Carrara,QLD,-28.0067,153.3672,Essendon,Greater Western Sydney,55,59,Greater Western Sydney,4,0,0
5406,2020,11,Round 11,2020-08-08,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,Richmond,93,72,Port Adelaide,21,0,0
5407,2020,11,Round 11,2020-08-08,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Western Bulldogs,96,72,Brisbane Lions,24,0,0
5408,2020,11,Round 11,2020-08-09,Perth Stadium,WA,-31.951,115.889,West Coast,Carlton,72,50,West Coast,22,0,0
5409,2020,11,Round 11,2020-08-09,Adelaide Oval,SA,-34.9156,138.5961,Melbourne,North Melbourne,92,35,Melbourne,57,0,0
5410,2020,11,Round 11,2020-08-10,Gabba,QLD,-27.4858,153.0381,St Kilda,Geelong,34,93,Geelong,59,0,0
5411,2020,11,Round 11,2020-08-10,Perth Stadium,WA,-31.951,115.889,Fremantle,Hawthorn,48,32,Fremantle,16,0,0
5412,2020,11,Round 11,2020-08-11,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,Collingwood,38,62,Collingwood,24,0,0
5413,2020,11,Round 11,2020-08-12,Carrara,QLD,-28.0067,153.3672,Gold Coast,Essendon,73,73,Draw,0,0,0
5414,2020,12,Round 12,2020-08-13,Perth Stadium,WA,-31.951,115.889,Sydney,Greater Western Sydney,66,25,Sydney,41,0,0
5415,2020,12,Round 12,2020-08-14,Carrara,QLD,-28.0067,153.3672,Geelong,Port Adelaide,91,31,Geelong,60,0,0
5416,2020,12,Round 12,2020-08-15,Carrara,QLD,-28.0067,153.3672,North Melbourne,Brisbane Lions,52,53,Brisbane Lions,1,0,0
5417,2020,12,Round 12,2020-08-15,Gabba,QLD,-27.4858,153.0381,Melbourne,Collingwood,100,44,Melbourne,56,0,0
5418,2020,12,Round 12,2020-08-15,Perth Stadium,WA,-31.951,115.889,Fremantle,Carlton,36,40,Carlton,4,0,0
5419,2020,12,Round 12,2020-08-16,Carrara,QLD,-28.0067,153.3672,Western Bulldogs,Adelaide,111,54,Western Bulldogs,57,0,0
5420,2020,12,Round 12,2020-08-16,Gabba,QLD,-27.4858,153.0381,St Kilda,Essendon,68,33,St Kilda,35,0,0
5421,2020,12,Round 12,2020-08-16,Perth Stadium,WA,-31.951,115.889,West Coast,Hawthorn,81,49,West Coast,32,0,0
5422,2020,12,Round 12,2020-08-17,Gabba,QLD,-27.4858,153.0381,Richmond,Gold Coast,53,32,Richmond,21,0,0
5472,2020,13,Round 13,2020-08-21,Marrara Oval,NT,-12.399,130.887,Gold Coast,Carlton,27,60,Carlton,33,0,0
5473,2020,13,Round 13,2020-08-22,Carrara,QLD,-28.0067,153.3672,Western Bulldogs,Melbourne,80,52,Western Bulldogs,28,0,0
5474,2020,13,Round 13,2020-08-22,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,Hawthorn,68,58,Port Adelaide,10,0,0
5475,2020,13,Round 13,2020-08-22,Marrara Oval,NT,-12.399,130.887,Essendon,Richmond,61,73,Richmond,12,0,0
5476,2020,13,Round 13,2020-08-22,Perth Stadium,WA,-31.951,115.889,Fremantle,Sydney,50,19,Fremantle,31,0,0
5477,2020,13,Round 13,2020-08-23,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,Geelong,37,65,Geelong,28,0,0
5478,2020,13,Round 13,2020-08-23,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,St Kilda,50,48,Brisbane Lions,2,0,0
5479,2020,13,Round 13,2020-08-23,Perth Stadium,WA,-31.951,115.889,West Coast,Greater Western Sydney,61,49,West Coast,12,0,0
5480,2020,13,Round 13,2020-08-24,Gabba,QLD,-27.4858,153.0381,Collingwood,North Melbourne,65,35,Collingwood,30,0,0
5561,2020,14,Round 14,2020-08-27,Adelaide Oval,SA,-34.9156,138.5961,Hawthorn,Essendon,71,87,Essendon,16,0,0
5562,2020,14,Round 14,2020-08-27,Carrara,QLD,-28.0067,153.3672,Richmond,West Coast,88,61,Richmond,27,0,0
5563,2020,14,Round 14,2020-08-28,Carrara,QLD,-28.0067,153.3672,Western Bulldogs,Geelong,61,72,Geelong,11,0,0
5564,2020,14,Round 14,2020-08-29,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,Sydney,73,47,Port Adelaide,26,0,0
5565,2020,14,Round 14,2020-08-29,Perth Stadium,WA,-31.951,115.889,Fremantle,Greater Western Sydney,53,91,Greater Western Sydney,38,0,0
5566,2020,14,Round 14,2020-08-29,Traeger Park,NT,-23.705,133.8843,Melbourne,St Kilda,52,49,Melbourne,3,0,0
5567,2020,14,Round 14,2020-08-30,Gabba,QLD,-27.4858,153.0381,Carlton,Collingwood,48,72,Collingwood,24,0,0
5568,2020,14,Round 14,2020-08-30,Carrara,QLD,-28.0067,153.3672,Gold Coast,North Melbourne,91,28,Gold Coast,63,0,0
5569,2020,15,Round 15,2020-09-01,Adelaide Oval,SA,-34.9156,138.5961,Hawthorn,Adelaide,48,83,Adelaide,35,0,0
5570,2020,15,Round 15,2020-09-01,Gabba,QLD,-27.4858,153.0381,West Coast,Essendon,60,45,West Coast,15,0,0
5571,2020,15,Round 15,2020-09-02,Carrara,QLD,-28.0067,153.3672,Richmond,Fremantle,56,29,Richmond,27,0,0
5572,2020,15,Round 15,2020-09-03,Cazaly's Stadium,QLD,-16.9276,145.746,Sydney,Melbourne,67,46,Sydney,21,0,0
5573,2020,15,Round 15,2020-09-03,Carrara,QLD,-28.0067,153.3672,Greater Western Sydney,Carlton,48,39,Greater Western Sydney,9,0,0
5574,2020,15,Round 15,2020-09-04,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Collingwood,42,34,Brisbane Lions,8,0,0
5575,2020,16,Round 16,2020-09-05,Carrara,QLD,-28.0067,153.3672,North Melbourne,Port Adelaide,42,78,Port Adelaide,36,0,0
5576,2020,16,Round 16,2020-09-06,Carrara,QLD,-28.0067,153.3672,St Kilda,Hawthorn,80,66,St Kilda,14,0,0
5577,2020,16,Round 16,2020-09-06,Gabba,QLD,-27.4858,153.0381,Geelong,Essendon,108,42,Geelong,66,0,0
5578,2020,16,Round 16,2020-09-06,Carrara,QLD,-28.0067,153.3672,Western Bulldogs,West Coast,49,47,Western Bulldogs,2,0,0
5579,2020,16,Round 16,2020-09-07,Cazaly's Stadium,QLD,-16.9276,145.746,Melbourne,Fremantle,33,47,Fremantle,14,0,0
5580,2020,16,Round 16,2020-09-08,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,Greater Western Sydney,59,47,Adelaide,12,0,0
5581,2020,16,Round 16,2020-09-08,Carrara,QLD,-28.0067,153.3672,Carlton,Sydney,57,52,Carlton,5,0,0
5582,2020,16,Round 16,2020-09-09,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Gold Coast,88,43,Brisbane Lions,45,0,0
5583,2020,17,Round 17,2020-09-10,Gabba,QLD,-27.4858,153.0381,St Kilda,West Coast,50,65,West Coast,15,0,0
5584,2020,17,Round 17,2020-09-11,Carrara,QLD,-28.0067,153.3672,Geelong,Richmond,31,57,Richmond,26,0,0
5585,2020,17,Round 17,2020-09-12,Carrara,QLD,-28.0067,153.3672,North Melbourne,Fremantle,35,99,Fremantle,64,0,0
5586,2020,17,Round 17,2020-09-12,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,Essendon,79,29,Port Adelaide,50,0,0
5587,2020,17,Round 17,2020-09-12,Gabba,QLD,-27.4858,153.0381,Greater Western Sydney,Melbourne,74,79,Melbourne,5,0,0
5588,2020,17,Round 17,2020-09-13,Carrara,QLD,-28.0067,153.3672,Carlton,Adelaide,56,72,Adelaide,16,0,0
5589,2020,17,Round 17,2020-09-13,Adelaide Oval,SA,-34.9156,138.5961,Hawthorn,Western Bulldogs,40,76,Western Bulldogs,36,0,0
5590,2020,17,Round 17,2020-09-13,Cazaly's Stadium,QLD,-16.9276,145.746,Sydney,Brisbane Lions,41,73,Brisbane Lions,32,0,0
5591,2020,17,Round 17,2020-09-14,Gabba,QLD,-27.4858,153.0381,Collingwood,Gold Coast,68,46,Collingwood,22,0,0
5598,2020,18,Round 18,2020-09-17,Carrara,QLD,-28.0067,153.3672,North Melbourne,West Coast,34,49,West Coast,15,0,0
5599,2020,18,Round 18,2020-09-18,Gabba,QLD,-27.4858,153.0381,St Kilda,Greater Western Sydney,82,30,St Kilda,52,0,0
5595,2020,18,Round 18,2020-09-19,Carrara,QLD,-28.0067,153.3672,Essendon,Melbourne,49,68,Melbourne,19,0,0
5592,2020,18,Round 18,2020-09-19,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,Richmond,33,77,Richmond,44,0,0
5593,2020,18,Round 18,2020-09-19,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Carlton,78,61,Brisbane Lions,17,0,0
5597,2020,18,Round 18,2020-09-20,Adelaide Oval,SA,-34.9156,138.5961,Hawthorn,Gold Coast,108,57,Hawthorn,51,0,0
5600,2020,18,Round 18,2020-09-20,Carrara,QLD,-28.0067,153.3672,Sydney,Geelong,63,69,Geelong,6,0,0
5596,2020,18,Round 18,2020-09-20,Cazaly's Stadium,QLD,-16.9276,145.746,Fremantle,Western Bulldogs,44,74,Western Bulldogs,30,0,0
5594,2020,18,Round 18,2020-09-21,Gabba,QLD,-27.4858,153.0381,Collingwood,Port Adelaide,45,61,Port Adelaide,16,0,0
5754,2020,19,Finals Week 1,2020-10-01,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,Geelong,58,42,Port Adelaide,16,3,0
5755,2020,19,Finals Week 1,2020-10-02,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Richmond,69,54,Brisbane Lions,15,3,0
5756,2020,19,Finals Week 1,2020-10-03,Gabba,QLD,-27.4858,153.0381,St Kilda,Western Bulldogs,67,64,St Kilda,3,2,0
5757,2020,19,Finals Week 1,2020-10-03,Perth Stadium,WA,-31.951,115.889,West Coast,Collingwood,75,76,Collingwood,1,2,0
5915,2020,20,Semi-Finals,2020-10-09,Carrara,QLD,-28.0067,153.3672,Richmond,St Kilda,80,49,Richmond,31,4,0
5916,2020,20,Semi-Finals,2020-10-10,Gabba,QLD,-27.4858,153.0381,Geelong,Collingwood,100,32,Geelong,68,4,0
6076,2020,21,Preliminary Finals,2020-10-16,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,Richmond,40,46,Richmond,6,5,0
6077,2020,21,Preliminary Finals,2020-10-17,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Geelong,42,82,Geelong,40,5,0
6239,2020,22,Grand Final,2020-10-24,Gabba,QLD,-27.4858,153.0381,Richmond,Geelong,81,50,Richmond,31,6,1
6240,2021,1,Round 1,2021-03-18,M.C.G.,VIC,-37.82,144.9834,Richmond,Carlton,105,80,Richmond,25,0,0
6241,2021,1,Round 1,2021-03-19,M.C.G.,VIC,-37.82,144.9834,Collingwood,Western Bulldogs,53,69,Western Bulldogs,16,0,0
6242,2021,1,Round 1,2021-03-20,M.C.G.,VIC,-37.82,144.9834,Melbourne,Fremantle,80,58,Melbourne,22,0,0
6243,2021,1,Round 1,2021-03-20,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,Geelong,103,91,Adelaide,12,0,0
6244,2021,1,Round 1,2021-03-20,Docklands,VIC,-37.8166,144.9474,Essendon,Hawthorn,91,92,Hawthorn,1,0,0
6245,2021,1,Round 1,2021-03-20,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Sydney,94,125,Sydney,31,0,0
6246,2021,1,Round 1,2021-03-21,Docklands,VIC,-37.8166,144.9474,North Melbourne,Port Adelaide,65,117,Port Adelaide,52,0,0
6247,2021,1,Round 1,2021-03-21,Sydney Showground,NSW,-33.843,151.068,Greater Western Sydney,St Kilda,78,86,St Kilda,8,0,0
6248,2021,1,Round 1,2021-03-21,Perth Stadium,WA,-31.951,115.889,West Coast,Gold Coast,83,58,West Coast,25,0,0
6249,2021,2,Round 2,2021-03-25,M.C.G.,VIC,-37.82,144.9834,Carlton,Collingwood,85,106,Collingwood,21,0,0
6250,2021,2,Round 2,2021-03-26,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Brisbane Lions,81,80,Geelong,1,0,0
6251,2021,2,Round 2,2021-03-27,S.C.G.,NSW,-33.8917,151.2244,Sydney,Adelaide,121,88,Sydney,33,0,0
6252,2021,2,Round 2,2021-03-27,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,Essendon,119,65,Port Adelaide,54,0,0
6253,2021,2,Round 2,2021-03-27,Docklands,VIC,-37.8166,144.9474,St Kilda,Melbourne,73,91,Melbourne,18,0,0
6254,2021,2,Round 2,2021-03-27,Carrara,QLD,-28.0067,153.3672,Gold Coast,North Melbourne,98,39,Gold Coast,59,0,0
6255,2021,2,Round 2,2021-03-28,M.C.G.,VIC,-37.82,144.9834,Hawthorn,Richmond,49,78,Richmond,29,0,0
6256,2021,2,Round 2,2021-03-28,Docklands,VIC,-37.8166,144.9474,Western Bulldogs,West Coast,100,93,Western Bulldogs,7,0,0
6257,2021,2,Round 2,2021-03-28,Perth Stadium,WA,-31.951,115.889,Fremantle,Greater Western Sydney,87,56,Fremantle,31,0,0
6258,2021,3,Round 3,2021-04-01,Docklands,VIC,-37.8166,144.9474,Collingwood,Brisbane Lions,72,73,Brisbane Lions,1,0,0
6259,2021,3,Round 3,2021-04-02,Docklands,VIC,-37.8166,144.9474,North Melbourne,Western Bulldogs,39,167,Western Bulldogs,128,0,0
6260,2021,3,Round 3,2021-04-02,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,Gold Coast,95,85,Adelaide,10,0,0
6261,2021,3,Round 3,2021-04-03,M.C.G.,VIC,-37.82,144.9834,Richmond,Sydney,72,117,Sydney,45,0,0
6262,2021,3,Round 3,2021-04-03,Docklands,VIC,-37.8166,144.9474,Essendon,St Kilda,143,68,Essendon,75,0,0
6263,2021,3,Round 3,2021-04-03,Perth Stadium,WA,-31.951,115.889,West Coast,Port Adelaide,108,71,West Coast,37,0,0
6264,2021,3,Round 3,2021-04-04,Docklands,VIC,-37.8166,144.9474,Carlton,Fremantle,109,64,Carlton,45,0,0
6265,2021,3,Round 3,2021-04-04,Manuka Oval,ACT,-35.3175,149.1347,Greater Western Sydney,Melbourne,68,102,Melbourne,34,0,0
6266,2021,3,Round 3,2021-04-05,M.C.G.,VIC,-37.82,144.9834,Geelong,Hawthorn,69,64,Geelong,5,0,0
6267,2021,4,Round 4,2021-04-08,S.C.G.,NSW,-33.8917,151.2244,Sydney,Essendon,83,80,Sydney,3,0,0
6268,2021,4,Round 4,2021-04-09,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,Richmond,79,77,Port Adelaide,2,0,0
6269,2021,4,Round 4,2021-04-10,Eureka Stadium,VIC,-37.552,143.826,Western Bulldogs,Brisbane Lions,73,54,Western Bulldogs,19,0,0
6270,2021,4,Round 4,2021-04-10,Docklands,VIC,-37.8166,144.9474,St Kilda,West Coast,102,82,St Kilda,20,0,0
6272,2021,4,Round 4,2021-04-10,M.C.G.,VIC,-37.82,144.9834,Collingwood,Greater Western Sydney,60,90,Greater Western Sydney,30,0,0
6271,2021,4,Round 4,2021-04-10,Carrara,QLD,-28.0067,153.3672,Gold Coast,Carlton,59,70,Carlton,11,0,0
6273,2021,4,Round 4,2021-04-11,Docklands,VIC,-37.8166,144.9474,North Melbourne,Adelaide,68,109,Adelaide,41,0,0
6274,2021,4,Round 4,2021-04-11,M.C.G.,VIC,-37.82,144.9834,Melbourne,Geelong,85,60,Melbourne,25,0,0
6275,2021,4,Round 4,2021-04-11,Perth Stadium,WA,-31.951,115.889,Fremantle,Hawthorn,96,81,Fremantle,15,0,0
6276,2021,5,Round 5,2021-04-15,Docklands,VIC,-37.8166,144.9474,St Kilda,Richmond,48,134,Richmond,86,0,0
6277,2021,5,Round 5,2021-04-16,Perth Stadium,WA,-31.951,115.889,West Coast,Collingwood,103,76,West Coast,27,0,0
6279,2021,5,Round 5,2021-04-17,S.C.G.,NSW,-33.8917,151.2244,Sydney,Greater Western Sydney,69,71,Greater Western Sydney,2,0,0
6278,2021,5,Round 5,2021-04-17,Docklands,VIC,-37.8166,144.9474,Western Bulldogs,Gold Coast,118,56,Western Bulldogs,62,0,0
6281,2021,5,Round 5,2021-04-17,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Essendon,102,45,Brisbane Lions,57,0,0
6280,2021,5,Round 5,2021-04-17,M.C.G.,VIC,-37.82,144.9834,Carlton,Port Adelaide,68,96,Port Adelaide,28,0,0
6282,2021,5,Round 5,2021-04-18,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,Fremantle,72,84,Fremantle,12,0,0
6283,2021,5,Round 5,2021-04-18,M.C.G.,VIC,-37.82,144.9834,Hawthorn,Melbourne,54,104,Melbourne,50,0,0
6284,2021,5,Round 5,2021-04-18,Kardinia Park,VIC,-38.1581,144.3544,Geelong,North Melbourne,77,47,Geelong,30,0,0
6285,2021,6,Round 6,2021-04-23,Manuka Oval,ACT,-35.3175,149.1347,Greater Western Sydney,Western Bulldogs,65,104,Western Bulldogs,39,0,0
6286,2021,6,Round 6,2021-04-24,Kardinia Park,VIC,-38.1581,144.3544,Geelong,West Coast,136,39,Geelong,97,0,0
6287,2021,6,Round 6,2021-04-24,Carrara,QLD,-28.0067,153.3672,Gold Coast,Sydney,100,60,Gold Coast,40,0,0
6288,2021,6,Round 6,2021-04-24,Docklands,VIC,-37.8166,144.9474,Carlton,Brisbane Lions,85,103,Brisbane Lions,18,0,0
6289,2021,6,Round 6,2021-04-24,M.C.G.,VIC,-37.82,144.9834,Melbourne,Richmond,82,48,Melbourne,34,0,0
6290,2021,6,Round 6,2021-04-24,Perth Stadium,WA,-31.951,115.889,Fremantle,North Melbourne,99,48,Fremantle,51,0,0
6291,2021,6,Round 6,2021-04-25,York Park,TAS,-41.4257,147.138,Hawthorn,Adelaide,102,99,Hawthorn,3,0,0
6292,2021,6,Round 6,2021-04-25,M.C.G.,VIC,-37.82,144.9834,Collingwood,Essendon,85,109,Essendon,24,0,0
6293,2021,6,Round 6,2021-04-25,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,St Kilda,93,39,Port Adelaide,54,0,0
6298,2021,7,Round 7,2021-04-30,M.C.G.,VIC,-37.82,144.9834,Richmond,Western Bulldogs,77,55,Richmond,22,0,0
6295,2021,7,Round 7,2021-05-01,M.C.G.,VIC,-37.82,144.9834,Collingwood,Gold Coast,55,79,Gold Coast,24,0,0
6301,2021,7,Round 7,2021-05-01,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,Greater Western Sydney,39,106,Greater Western Sydney,67,0,0
6299,2021,7,Round 7,2021-05-01,Docklands,VIC,-37.8166,144.9474,St Kilda,Hawthorn,128,59,St Kilda,69,0,0
6294,2021,7,Round 7,2021-05-01,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Port Adelaide,93,44,Brisbane Lions,49,0,0
6300,2021,7,Round 7,2021-05-01,S.C.G.,NSW,-33.8917,151.2244,Sydney,Geelong,90,88,Sydney,2,0,0
6297,2021,7,Round 7,2021-05-02,Bellerive Oval,TAS,-42.877,147.3736,North Melbourne,Melbourne,73,103,Melbourne,30,0,0
6296,2021,7,Round 7,2021-05-02,M.C.G.,VIC,-37.82,144.9834,Essendon,Carlton,107,123,Carlton,16,0,0
6302,2021,7,Round 7,2021-05-02,Perth Stadium,WA,-31.951,115.889,West Coast,Fremantle,132,73,West Coast,59,0,0
6308,2021,8,Round 8,2021-05-07,M.C.G.,VIC,-37.82,144.9834,Richmond,Geelong,63,126,Geelong,63,0,0
6303,2021,8,Round 8,2021-05-08,Carrara,QLD,-28.0067,153.3672,Gold Coast,St Kilda,54,63,St Kilda,9,0,0
6304,2021,8,Round 8,2021-05-08,Sydney Showground,NSW,-33.843,151.068,Greater Western Sydney,Essendon,107,105,Greater Western Sydney,2,0,0
6307,2021,8,Round 8,2021-05-08,Docklands,VIC,-37.8166,144.9474,North Melbourne,Collingwood,76,94,Collingwood,18,0,0
6306,2021,8,Round 8,2021-05-08,M.C.G.,VIC,-37.82,144.9834,Melbourne,Sydney,67,58,Melbourne,9,0,0
6310,2021,8,Round 8,2021-05-08,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,Adelaide,87,38,Port Adelaide,49,0,0
6305,2021,8,Round 8,2021-05-09,M.C.G.,VIC,-37.82,144.9834,Hawthorn,West Coast,60,98,West Coast,38,0,0
6309,2021,8,Round 8,2021-05-09,Docklands,VIC,-37.8166,144.9474,Western Bulldogs,Carlton,107,91,Western Bulldogs,16,0,0
6311,2021,8,Round 8,2021-05-09,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Fremantle,95,71,Brisbane Lions,24,0,0
6317,2021,9,Round 9,2021-05-14,Docklands,VIC,-37.8166,144.9474,St Kilda,Geelong,47,68,Geelong,21,0,0
6318,2021,9,Round 9,2021-05-15,S.C.G.,NSW,-33.8917,151.2244,Sydney,Collingwood,72,42,Sydney,30,0,0
6314,2021,9,Round 9,2021-05-15,York Park,TAS,-41.4257,147.138,Hawthorn,North Melbourne,80,87,North Melbourne,7,0,0
6313,2021,9,Round 9,2021-05-15,Carrara,QLD,-28.0067,153.3672,Gold Coast,Brisbane Lions,51,124,Brisbane Lions,73,0,0
6316,2021,9,Round 9,2021-05-15,Docklands,VIC,-37.8166,144.9474,Richmond,Greater Western Sydney,87,83,Richmond,4,0,0
6319,2021,9,Round 9,2021-05-15,Adelaide Oval,SA,-34.9156,138.5961,Port Adelaide,Western Bulldogs,77,96,Western Bulldogs,19,0,0
6312,2021,9,Round 9,2021-05-16,Docklands,VIC,-37.8166,144.9474,Essendon,Fremantle,68,61,Essendon,7,0,0
6315,2021,9,Round 9,2021-05-16,M.C.G.,VIC,-37.82,144.9834,Melbourne,Carlton,94,68,Melbourne,26,0,0
6320,2021,9,Round 9,2021-05-16,Perth Stadium,WA,-31.951,115.889,West Coast,Adelaide,106,76,West Coast,30,0,0
6321,2021,10,Round 10,2021-05-21,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Richmond,102,74,Brisbane Lions,28,0,0
6322,2021,10,Round 10,2021-05-22,M.C.G.,VIC,-37.82,144.9834,Carlton,Hawthorn,86,63,Carlton,23,0,0
6325,2021,10,Round 10,2021-05-22,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Gold Coast,91,57,Geelong,34,0,0
6328,2021,10,Round 10,2021-05-22,Adelaide Oval,SA,-34.9156,138.5961,Adelaide,Melbourne,96,95,Adelaide,1,0,0
